km_age,mark,model,power,segment,state,transmission,year,engine_type,region,body_type,color,drive_type,wheell_type,condition,owners_count,customs_cleared,price
48000,PORSCHE,MACAN,252,PREMIUM,used,ROBOT,2018,GASOLINE,Москва,внедорожник 5 дв.,коричневый,полный,Левый,Не требует ремонта,1 владелец,Растаможен,3555000
139604,SEAT,LEON,105,MEDIUM,used,MECHANICAL,2011,GASOLINE,Москва,хэтчбек 5 дв.,серебристый,передний,Левый,Не требует ремонта,1 владелец,Растаможен,450000
174000,LAND_ROVER,DISCOVERY,190,MEDIUM,used,AUTOMATIC,2008,DIESEL,Москва,внедорожник 5 дв.,чёрный,полный,Левый,Не требует ремонта,2 владельца,Растаможен,850000
153000,KIA,CERATO,102,MEDIUM,used,MECHANICAL,2006,DIESEL,Москва,хэтчбек 5 дв.,бежевый,передний,Левый,Не требует ремонта,3 или более,Растаможен,259000
0,RENAULT,KAPTUR,114,MEDIUM,new,VARIATOR,2020,GASOLINE,Москва,внедорожник 5 дв.,серый,неизвестно,Левый,Новая,0 владелецев,Растаможен,1053000
88000,SKODA,SUPERB,152,MEDIUM,used,ROBOT,2013,GASOLINE,Москва,лифтбек,пурпурный,передний,Левый,Не требует ремонта,2 владельца,Растаможен,749000
128140,AUDI,A1,122,PREMIUM,used,ROBOT,2011,GASOLINE,Москва,хэтчбек 3 дв.,красный,передний,Левый,Не требует ремонта,1 владелец,Растаможен,649000
11800,KIA,CARNIVAL,202,MEDIUM,used,AUTOMATIC,2018,DIESEL,Москва,минивэн,белый,передний,Левый,Не требует ремонта,1 владелец,Растаможен,2370000
0,AUDI,A4,150,PREMIUM,new,ROBOT,2020,GASOLINE,Москва,седан,чёрный,неизвестно,Левый,Новая,0 владелецев,Растаможен,2877384
126766,MAZDA,5,144,MEDIUM,used,AUTOMATIC,2011,GASOLINE,Москва,компактвэн,серый,передний,Левый,Не требует ремонта,1 владелец,Растаможен,900000
41754,VOLKSWAGEN,TIGUAN,170,MEDIUM,used,AUTOMATIC,2012,GASOLINE,Москва,внедорожник 5 дв.,белый,полный,Левый,Не требует ремонта,1 владелец,Растаможен,1348000
102000,HYUNDAI,I30,130,MEDIUM,used,MECHANICAL,2014,GASOLINE,Москва,хэтчбек 5 дв.,серебристый,передний,Левый,Не требует ремонта,1 владелец,Растаможен,599000
0,MERCEDES,GLC_KLASSE,194,PREMIUM,new,AUTOMATIC,2020,DIESEL,Москва,внедорожник 5 дв.,синий,неизвестно,Левый,Новая,0 владелецев,Растаможен,4646900
90000,VOLKSWAGEN,TOURAN,140,MEDIUM,used,ROBOT,2012,GASOLINE,Москва,компактвэн,белый,передний,Левый,Не требует ремонта,3 или более,Растаможен,629000
110300,RENAULT,DUSTER,135,ECONOMY,used,MECHANICAL,2014,GASOLINE,Москва,внедорожник 5 дв.,бежевый,полный,Левый,Не требует ремонта,1 владелец,Растаможен,650000
156204,CHEVROLET,LACETTI,109,ECONOMY,used,AUTOMATIC,2007,GASOLINE,Москва,хэтчбек 5 дв.,оранжевый,передний,Левый,Не требует ремонта,2 владельца,Растаможен,275000
87978,GREAT_WALL,HOVERH5,150,MEDIUM,used,AUTOMATIC,2012,DIESEL,Москва,внедорожник 5 дв.,белый,полный,Левый,Не требует ремонта,2 владельца,Растаможен,545000
56000,UAZ,PATRIOT,128,ECONOMY,used,MECHANICAL,2013,GASOLINE,Москва,внедорожник 5 дв.,серебристый,полный,Левый,Не требует ремонта,1 владелец,Растаможен,439000
0,HYUNDAI,CRETA,149,MEDIUM,new,AUTOMATIC,2020,GASOLINE,Москва,внедорожник 5 дв.,белый,неизвестно,Левый,Новая,0 владелецев,Растаможен,1502000
23000,KIA,RIO,123,MEDIUM,used,AUTOMATIC,2017,GASOLINE,Москва,хэтчбек 5 дв.,белый,передний,Левый,Не требует ремонта,1 владелец,Растаможен,759800
79000,FORD,FOCUS,150,MEDIUM,used,MECHANICAL,2011,GASOLINE,Москва,хэтчбек 5 дв.,чёрный,передний,Левый,Не требует ремонта,3 или более,Растаможен,499000
94800,AUDI,A5,230,PREMIUM,used,ROBOT,2015,GASOLINE,Москва,лифтбек,белый,полный,Левый,Не требует ремонта,3 или более,Растаможен,1420000
0,AUDI,A6,245,PREMIUM,new,ROBOT,2020,GASOLINE,Москва,седан,чёрный,неизвестно,Левый,Новая,0 владелецев,Растаможен,4735000
159000,HYUNDAI,ELANTRA,105,MEDIUM,used,MECHANICAL,2008,GASOLINE,Москва,седан,чёрный,передний,Левый,Не требует ремонта,1 владелец,Растаможен,265000
14841,RENAULT,KAPTUR,143,MEDIUM,used,AUTOMATIC,2018,GASOLINE,Москва,внедорожник 5 дв.,белый,полный,Левый,Не требует ремонта,2 владельца,Растаможен,1135000
46131,KIA,SPORTAGE,150,MEDIUM,used,AUTOMATIC,2018,GASOLINE,Москва,внедорожник 5 дв.,белый,полный,Левый,Не требует ремонта,1 владелец,Растаможен,1679000
0,MITSUBISHI,ASX,117,MEDIUM,new,MECHANICAL,2020,GASOLINE,Москва,внедорожник 5 дв.,чёрный,неизвестно,Левый,Новая,0 владелецев,Растаможен,1721000
29478,UAZ,PATRIOT,135,ECONOMY,used,MECHANICAL,2017,GASOLINE,Москва,внедорожник 5 дв.,коричневый,полный,Левый,Не требует ремонта,1 владелец,Растаможен,685000
80458,SUZUKI,SX4,112,MEDIUM,used,AUTOMATIC,2010,GASOLINE,Балашиха,хэтчбек 5 дв.,серебристый,передний,Левый,Не требует ремонта,1 владелец,Растаможен,589000
141000,NISSAN,PATHFINDER,190,MEDIUM,used,AUTOMATIC,2013,DIESEL,Москва,внедорожник 5 дв.,коричневый,полный,Левый,Не требует ремонта,2 владельца,Растаможен,1355000
0,HYUNDAI,CRETA,121,MEDIUM,new,MECHANICAL,2020,GASOLINE,Москва,внедорожник 5 дв.,синий,неизвестно,Левый,Новая,0 владелецев,Растаможен,1228000
102778,BMW,5ER,184,PREMIUM,used,AUTOMATIC,2014,GASOLINE,Москва,седан,серый,задний,Левый,Не требует ремонта,1 владелец,Растаможен,1795000
119000,FORD,FOCUS,125,MEDIUM,used,MECHANICAL,2010,GASOLINE,Москва,седан,синий,передний,Левый,Не требует ремонта,2 владельца,Растаможен,363000
87371,HYUNDAI,SOLARIS,123,ECONOMY,used,MECHANICAL,2012,GASOLINE,Москва,седан,синий,передний,Левый,Не требует ремонта,1 владелец,Растаможен,499000
110000,AUDI,A3,125,PREMIUM,used,ROBOT,2012,GASOLINE,Москва,хэтчбек 5 дв.,чёрный,передний,Левый,Не требует ремонта,2 владельца,Растаможен,585000
112000,MERCEDES,S_KLASSE_AMG,585,PREMIUM,used,AUTOMATIC,2014,GASOLINE,Москва,седан,белый,полный,Левый,Не требует ремонта,3 или более,Растаможен,3675000
0,MERCEDES,GLC_KLASSE,194,PREMIUM,new,AUTOMATIC,2020,DIESEL,Москва,внедорожник 5 дв.,чёрный,неизвестно,Левый,Новая,0 владелецев,Растаможен,4916900
189840,VOLKSWAGEN,TOUAREG,280,PREMIUM,used,AUTOMATIC,2010,GASOLINE,Москва,внедорожник 5 дв.,чёрный,полный,Левый,Не требует ремонта,3 или более,Растаможен,854000
0,MERCEDES,GLE_KLASSE_COUPE,330,PREMIUM,new,AUTOMATIC,2020,DIESEL,Москва,внедорожник 5 дв.,чёрный,неизвестно,Левый,Новая,0 владелецев,Растаможен,9500000
210553,OPEL,ASTRA,115,MEDIUM,used,MECHANICAL,2012,GASOLINE,Москва,универсал 5 дв.,белый,передний,Левый,Не требует ремонта,1 владелец,Растаможен,397000
10242,VAZ,LARGUS,106,ECONOMY,used,MECHANICAL,2020,GASOLINE,Москва,универсал 5 дв.,белый,передний,Левый,Не требует ремонта,2 владельца,Растаможен,685000
150000,VOLKSWAGEN,POLO,105,ECONOMY,used,MECHANICAL,2012,GASOLINE,Москва,седан,серебристый,передний,Левый,Не требует ремонта,2 владельца,Растаможен,380000
0,NISSAN,X_TRAIL,130,MEDIUM,new,MECHANICAL,2020,DIESEL,Химки,внедорожник 5 дв.,серый,неизвестно,Левый,Новая,0 владелецев,Растаможен,2162000
99979,AUDI,A6,290,PREMIUM,used,AUTOMATIC,2010,GASOLINE,Москва,седан,чёрный,полный,Левый,Не требует ремонта,3 или более,Растаможен,849000
124386,FORD,FOCUS,100,MEDIUM,used,MECHANICAL,2008,GASOLINE,Москва,универсал 5 дв.,серебристый,передний,Левый,Не требует ремонта,3 или более,Растаможен,325000
37000,KIA,OPTIMA,188,MEDIUM,used,AUTOMATIC,2018,GASOLINE,Москва,седан,серый,передний,Левый,Не требует ремонта,1 владелец,Растаможен,1750000
111247,INFINITI,QX70,333,PREMIUM,used,AUTOMATIC,2014,GASOLINE,Москва,внедорожник 5 дв.,белый,полный,Левый,Не требует ремонта,2 владельца,Растаможен,1684000
265500,CHEVROLET,REZZO,90,MEDIUM,used,MECHANICAL,2007,GASOLINE,Москва,компактвэн,серебристый,передний,Левый,Не требует ремонта,1 владелец,Растаможен,220000
0,SKODA,KODIAQ,150,MEDIUM,new,ROBOT,2020,DIESEL,Москва,внедорожник 5 дв.,серый,неизвестно,Левый,Новая,0 владелецев,Растаможен,2500200
0,NISSAN,QASHQAI,144,MEDIUM,new,VARIATOR,2020,GASOLINE,Химки,внедорожник 5 дв.,голубой,неизвестно,Левый,Новая,0 владелецев,Растаможен,1839000
167000,FORD,FOCUS,100,MEDIUM,used,AUTOMATIC,2010,GASOLINE,Москва,хэтчбек 5 дв.,фиолетовый,передний,Левый,Не требует ремонта,2 владельца,Растаможен,430000
129000,NISSAN,QASHQAI,141,MEDIUM,used,VARIATOR,2013,GASOLINE,Москва,внедорожник 5 дв.,чёрный,передний,Левый,Не требует ремонта,1 владелец,Растаможен,875000
0,NISSAN,X_TRAIL,144,MEDIUM,new,VARIATOR,2020,GASOLINE,Москва,внедорожник 5 дв.,серый,неизвестно,Левый,Новая,0 владелецев,Растаможен,2146000
124000,SKODA,YETI,105,MEDIUM,used,ROBOT,2012,GASOLINE,Москва,внедорожник 5 дв.,белый,передний,Левый,Не требует ремонта,3 или более,Растаможен,499000
75321,MERCEDES,GLE_KLASSE,249,PREMIUM,used,AUTOMATIC,2016,GASOLINE,Москва,внедорожник 5 дв.,серебристый,полный,Левый,Не требует ремонта,2 владельца,Растаможен,2948000
142920,AUDI,A4,120,PREMIUM,used,VARIATOR,2014,GASOLINE,Москва,седан,белый,передний,Левый,Не требует ремонта,1 владелец,Растаможен,999000
0,MERCEDES,S_KLASSE,367,PREMIUM,new,AUTOMATIC,2019,GASOLINE,Москва,седан,чёрный,неизвестно,Левый,Новая,0 владелецев,Растаможен,9158000
160000,MERCEDES,GL_KLASSE,249,PREMIUM,used,AUTOMATIC,2014,DIESEL,Москва,внедорожник 5 дв.,коричневый,полный,Левый,Не требует ремонта,2 владельца,Растаможен,2295000
